MOFid,metal,linker,density,Di,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000
ADAVEI_clean,[Ag],[C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][/N][=C][Branch1][C][\C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][/C][=Branch1][O][=N][/N][C][=C][C][=C][C][=N][Ring1][=Branch1][/C][C][=C][Ring1][S][C][=C][C][=C][Branch1][#C][/C][=Branch1][O][=N][/N][C][=N][C][=C][C][=C][Ring1][=Branch1][/C][C][=C][Ring1][S],0.656268,10.15021,-4.399771157691505,0.5792473229,14.3969501091
ADAVIM_clean,[Ag],[C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][NH0][/N][=C][Branch1][C][\C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][/C][=Branch1][O][=N][/NH0][C][=N][C][=C][C][=C][Ring1][=Branch1][/C][C][=C][Ring1][S][C][=C][C][=C][Branch1][#C][/C][=Branch1][O][=N][/NH0][C][=C][C][=C][C][=N][Ring1][=Branch1][/C][C][=C][Ring1][S],0.637582,10.34557,-4.528521993095584,0.4268461031,14.3865826583
ADEGIA_clean,[Gd],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],1.59673,4.84442,-1.7551170219456846,2.8213455104,2.5212071322
ADOCEC_clean,[Ni][V],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],1.53544,5.40135,-0.4675284502521831,6.3968831848,4.1665687345
ADUWIH_clean,[Zn],[C][=Branch2][=Branch2][=Branch1][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][C][=C][Branch2][#Branch1][Branch1][C][Branch2][Ring1][C][C][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Branch2][Ring2][O][C][Branch2][Ring1][C][C][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][N][C][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],0.722123,9.28386,-4.430709211298975,0.5662486864,12.1140149176
ADUWON_clean,[Ni],[C][=Branch1][C][=O][Branch2][=Branch2][#Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=C][Branch2][#Branch1][Branch1][C][Branch2][Ring1][C][C][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][=C][Branch2][Ring2][O][C][Branch2][Ring1][C][C][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][=C][Ring2][Ring1][N][C][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][OH0],0.521247,16.37538,-4.460429639141582,0.5978678822,17.9304986882
AFENEE_clean,[Ag],[N][=Branch1][=N][=C][Branch1][=Branch2][\C][=C][C][=N][C][=C][Ring1][=Branch1][/C][/C][C][/N][=C][Branch1][C][\C][/C][=C][C][=N][C][=C][Ring1][=Branch1],1.24906,4.49346,-3.782950567560112,1.7135521245,5.214905449
AFITEP_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],1.06928,4.64022,-3.491952649352543,2.9561667728,6.966805854
AFIXAO_clean,[Co],[N][=C][N][=C][CH1][Ring1][Branch1],1.12223,6.3306,-4.323485630975639,0.5406767771000001,5.1571265328
AFOQUI_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][OH0],1.62091,4.25157,-2.9623066324165315,1.9349721957,1.9595567922
AFOTOF_clean,[Eu],[C][=Branch1][C][=O][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],1.07439,8.7931,-3.3234902044077144,2.7908806914,7.8097069967
AFOVIB_clean,[Gd],[C][=Branch1][C][=O][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],1.0948,8.79334,-3.8221461914777,1.7801400563,7.7990764554
AFOYAW_clean,[Cu],[C][=N][N][=C][N][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][N][=C][Ring1][Branch1],0.978122,5.94533,-4.088184786699517,1.2678854603,7.5831883261
AFOYIE_clean,[Cu],[C][=N][N][=C][N][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][N][=C][Ring1][Branch1],0.761887,9.08566,-3.917361812255213,1.4855746131,12.4747221417
AFUKIX_clean,[Mn],[C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][CH0][=N][CH0][=CH0][Ring1][Branch1][N][C][=C][N][=C][Ring1][Branch1],0.784292,8.69504,-3.9722590918434135,1.2148446229,11.1516430146
AGAXOV_clean,[Cu],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][S][Ring1][Branch2],0.887006,7.04953,-4.6218402085695525,0.3705561096,10.1377057029
AGAYOW_clean,[Cu],[Br][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][CH1][C][=Branch1][Branch2][=C][Branch1][C][Br][C][Ring1][#Branch2][C][=Branch1][C][=O][OH0],1.68923,5.75249,-3.784692975040368,1.2945978825,2.8741915254
AGIREP_clean,[Zn],[O][=C][Branch1][C][OH0][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],0.99837,10.92956,-3.573061160989334,1.7372125335000002,9.6604308206
AGOFEJ_clean,[Cu],[C][=Branch2][Ring2][=C][=C][Branch2][Ring2][=Branch2][N][Branch1][=Branch1][N][=C][Ring1][Branch1][C][C][N][C][=Branch2][Ring1][#Branch2][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][Branch1][C][C][=N][Ring1][#C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.5836749999999999,12.6138,-4.592503721785926,0.3701456677,14.9753584085
AGONAM_clean,[Cd],[O][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch1][C][=C][Branch1][N][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.43768,5.63222,-4.386650869236587,0.5962266884,4.0771703665
AHAMAY_clean,[Zn],[C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][=Branch2][P@][=Branch1][C][=O][Branch1][C][O][OH0][O],2.24993,4.44036,-3.999830658171568,0.6301343176,1.2885935947
AHEBAS_clean,[Cu],[C][=Branch1][C][=O][Branch2][Ring2][=Branch1][C@H1][N][Branch2][Ring1][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][C][C][Ring2][Ring1][Ring1][OH0],1.26607,5.90828,-3.6618404421845727,1.7867975232000002,4.2135723776
AHEQAH_clean,[Ho],[C][=C][Branch2][Ring1][C][C][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch2][Ring1][=Branch1][C][=C][Ring1][P][C][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.7592869999999999,9.26829,-0.830728312466374,3.3917629008,13.8164752546
AHINIP_clean,[Zn],[N][=C][C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][=C][C][=C][C][=C][C][=C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][C][=N][C][Ring1][O][=C][Ring2][Ring1][Branch2][Ring1][#C],1.25642,5.10577,-3.8421837353017385,0.8886312863,1.8247056279
AHIYOH_clean,[Co],[C][=Branch1][C][=O][Branch1][#C][C][=C][C][=CH0][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][OH0],1.4254600000000002,5.55847,-3.7581075165996514,1.3680145669,2.9826211095
AHOBEG_clean,[Co],[C][=Branch1][C][=O][Branch2][Ring2][#C][C][=C][C][=Branch2][Ring2][Ring2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],1.32229,4.70788,-3.2124509752759765,2.025567916,2.7090491379
AJAKON_clean,[Cd],[C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][=Branch2][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],1.3672300000000002,5.2765,-3.312802013439129,1.9890498257,4.0452020288
AJAMEF_clean,[Co],[C][=C][C][Branch2][Ring1][Ring1][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][N][=C][Ring1][N][=C][C][=N][Ring2][Ring1][C],1.29455,4.35747,-1.691567922362594,2.6343305959,2.7221210926
AJAYIT_clean,[Cu][Er],[OH0][C][=Branch1][C][=O][C][N][C][C][=Branch1][C][=O][OH0],1.98392,7.12611,-4.496047337613115,0.3805261217,2.8338063169
AJIGIL_clean,[Co][Na],[P@@][=Branch1][C][=O][Branch2][Ring2][Ring2][O][C@H1][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring1][Ring2][N][C][=N][C][=C][C][=Branch1][O][=C][Branch1][#Branch1][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][O][C@@H1][Ring1][P][C][O][Branch2][#Branch2][#Branch1][O][C@@H1][Branch2][=Branch2][P][C][N][C][=Branch1][C][=O][C][C][C@][Branch2][=Branch2][Ring2][/C][=C][Branch2][Branch2][=C][/CH0][NH0][/C][=Branch2][#Branch1][=Branch1][=C][Branch2][=Branch1][P][\CH0][NH0][/C][=Branch2][Branch1][Ring2][=C][Branch2][Ring2][#C][\CH0][NH0][C@@][Branch1][S][C@H1][Branch1][Ring2][NH0][/-Ring1][#C][C@@H1][Ring1][P][C][C][=Branch1][C][=O][N][Branch2][Ring1][#Branch1][C@@][Branch1][O][C@@H1][Ring1][N][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=Branch1][C][=O][N][C][/C][/C@][Branch1][N][C@@H1][Ring2][Ring1][=C][C][C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][N][C][/Br][/C][Branch1][N][C@@H1][Ring2][Ring2][#C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][\C][C][C][OH0],1.08988,6.71352,-3.9975833729275214,0.6607810559,3.944448178
AJOVEB_clean,[Cd],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=Branch1][=N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.95651,5.15455,-2.960720751191896,1.5109908489,2.4138894688
AJOXAA_clean,[Nd],[C][=Branch1][=C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][S][Ring1][Branch2][C][=Branch1][C][=O][OH0],1.52914,6.60857,-1.5332213227766045,4.0501164947,4.246258494
AKEDIF_clean,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][/C][=C][/C][=C][C][=C][Branch1][=Branch1][/C][=C][/CH0][C][=CH1][C][=C][Ring1][O],0.925851,5.94406,-3.90720569287094,1.6363233653,8.0035691362
AKOBAF_clean,[Cd],[C][=Branch1][Branch2][=C][N][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][#C][C][C][=Branch1][C][=O][N][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S],1.15061,4.84557,-2.601591206385834,3.6042517564,4.7388868547000005
AKOHEO_clean,[Mo][Fe],[OH0][P][=Branch1][C][=O][Branch1][C][OH0][OH0],2.37535,5.56086,-3.747299848172821,1.6563346595,1.9839593881
ALAHUS_clean,[Tb],[C][=Branch1][C][=O][Branch2][Ring2][S][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][=Branch2][C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][OH0],1.36604,7.1812,-1.0123900361557878,3.2549709951,5.1519507016
ALAMUW_clean,[Cu],[O][=C][Branch1][C][OH0][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][Branch1][Branch1][C][Ring1][=Branch1][=O][C][=C][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][=Branch2],0.64997,11.92678,-4.431617553134295,0.5059435932,15.6756051821
ALANAD_clean,[Zn],[N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][#Branch1][C][Ring2][Ring2][#Branch1][=O],0.697286,8.58065,-3.198039542544823,2.4795453809,14.5495219597
ALEJEI_clean,[Cu],[C][=Branch1][C][=O][Branch2][#Branch1][#C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=Branch2][Ring2][=Branch1][=C][C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][=C][Ring2][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],0.6007819999999999,18.06508,-4.5690659173173245,0.3916479973,16.8208123132
ALEJIM_clean,[Zn],[C][=Branch1][C][=O][Branch2][#Branch1][=N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=Branch2][Ring2][Ring2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],0.592075,18.20917,-4.168402144634975,0.9198870613,17.2258027434
ALEQIT_clean,[Tb],[C][=Branch1][#C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.90553,5.78407,-1.7525079137670827,1.7946012155000002,1.9036899773
ALIXAU_clean_h,[Cu],[C][=Branch1][C][=O][CH1][CH1][N][=C][NH0][Ring1][#Branch1],1.43262,6.17139,-4.550890483473001,0.3406453257,4.3720862434
ALIXOJ_clean,[Ni],[C][=Branch2][Ring2][Branch2][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0],0.979833,7.8603,-3.029792176060609,3.363011456,8.5785579896
ALIXUP_clean,[Cu],[O][=C][Branch2][Ring2][#Branch2][C][=C][C][=Branch2][Ring1][#C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],1.33865,6.38387,-4.627948236246917,0.3552712444,3.8512307934
ALOLIY_clean,[Mn],[C][=Branch1][C][=O][Branch2][Ring2][=Branch2][C][=C][C][=Branch2][Ring1][=C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],1.19169,6.86569,-1.6239233170558969,7.572518967,2.83102244
ALUJEX_clean,[La],[C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],1.43356,5.99288,-3.0541425950498216,3.1350938523,4.5310625944
ALUJIB_clean,[Ce],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.4324,6.08943,-1.997855545471632,3.9750593895,4.6455193971
ALUJOH_clean,[Nd],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.41539,6.14197,-1.829181101966331,4.3963932887,4.7440343769
ALUKAU_clean,[Dy],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],1.6528900000000002,4.7868200000000005,-1.0865745381303993,2.6922714227,2.425659456
ALUKIC_clean,[Ce],[N][=Branch1][P][=N][\C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],0.5669200000000001,8.54387,-3.194590903890447,2.7076308501,17.4881507799
ALUKOI_clean,[Sm],[N][=Branch1][P][=N][\C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],0.579939,8.54787,-3.522489502379397,1.9634279384,17.0917775403
ALUKUO_clean,[Eu],[N][=Branch1][P][=N][\C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],0.582411,8.54799,-3.761933814353714,1.6452007599,16.998528611
ALULAV_clean,[Gd],[N][=Branch1][P][=N][\C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],0.590909,8.53005,-4.469677333159612,0.5679834135,16.8728511969
ALULID_clean,[Ce],[NH0][Branch1][P][NH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.929552,7.81513,-1.2695270069009164,3.0510246504,9.430972447
AMAFOK_clean,[Cu],[O][=C][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][OH0],1.49249,6.60314,-4.06132769815254,0.9235926895,2.571972982
AMAGAX_clean,[Cu],[N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][N][=C][Ring1][=Branch2],1.45916,6.93247,-4.208562704845449,0.7882097694,3.3080420435
AMILUE_clean,[Zn],[N][C][N][C][N][Branch1][Ring2][C][Ring1][=Branch1][C][N][Branch1][Ring2][C][Ring1][=Branch2][C][Ring1][Branch2],0.982365,11.39418,-2.391528524082477,1.0784325925,7.1542967596
AMIMEP_clean,[Zn],[N][C][N][C][N][Branch1][O][C][N][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2],0.985981,11.21563,-2.479025461574456,1.0576365604,7.0610884733
AMIWID_clean,[Eu],[C][=Branch2][Ring1][=C][=C][Branch2][Ring1][Branch1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],2.19335,4.855,-1.018386587699618,2.2872242273,2.0273146841
AMIWOJ_clean,[Gd],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch2][Ring1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][N][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],2.21508,4.90585,-2.1537123829391303,2.1230800222,2.0666500269
AMIWUP_clean,[Tb],[OH0][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][#C],2.24381,4.90473,-1.471685047234077,2.2649925115,2.0731322922
AMIXAW_clean,[Dy],[OH0][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][N][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][=Branch1][C][=O][OH0],2.28626,4.89298,-1.3852704202546442,2.1226339773,2.0368044466
AMIXEA_clean,[Ho],[O][=C][Branch1][C][OH0][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][#C],2.31747,4.88241,-1.521375794688192,2.096455066,2.0068441031
AMODUC_clean,[Tb],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],0.575734,8.56321,-3.843750778946922,1.5463724583,18.085149092
AMOFAK_clean,[Eu],[C][=Branch1][C][=O][Branch2][Ring1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],0.577283,8.38842,-3.321873299892479,1.7578329914,17.996642145
AMOYOR_clean,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][/C][=C][/C][=C][C][=C][Branch1][=Branch1][/C][=C][/CH0][C][=CH1][C][=C][Ring1][O],1.16972,4.8290500000000005,-3.775992967105425,1.833398993,3.1242518523
AMUFAR_clean,[Co],[C][=Branch1][C][=O][Branch2][Ring1][=N][C@H1][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][Ring1][=C][OH0],1.41757,4.38732,-2.7528519405567544,2.2781674622,3.0447093136
AMUFEV_clean,[Co],[C][=Branch1][C][=O][Branch2][Ring1][O][C@H1][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@H1][Ring1][O][C][=Branch1][C][=O][OH0][OH0],1.5412,3.97307,-2.906137239662866,2.0411538113,2.1754440138
AMUFIZ_clean,[Co],[C][=Branch1][C][=O][Branch2][Ring1][O][C@@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Ring1][O][C][=Branch1][C][=O][OH0][OH0],1.58987,3.98894,-2.8819734900511307,1.8385857278,2.0246383595
AMUFOF_clean,[Co],[C][=Branch1][C][=O][Branch2][Ring1][O][C@H1][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@H1][Ring1][O][C][=Branch1][C][=O][OH0][OH0],1.34461,5.11388,-3.5613658974099414,2.1394858906,4.0568096464
